"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ300","IND310","INQ320"
"5443",89174,1,1,2,2,2,2,2,2,2,99,NA,3,1,NA,1
"5444",89175,1,2,2,2,2,2,2,2,2,10,4.22,3,2,1,1
"5445",89176,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5446",89177,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5447",89178,1,2,2,2,2,2,2,2,2,4,1.52,2,2,1,3
"5448",89179,1,2,2,2,2,2,2,2,2,5,1.19,1,1,NA,1
"5449",89180,1,2,2,2,2,2,2,2,2,7,1.29,1,2,1,1
"5450",89181,1,2,2,2,2,2,2,1,2,77,NA,7,1,NA,1
"5451",89182,1,2,2,2,2,2,2,2,2,9,2.11,3,2,1,1
"5452",89183,1,2,2,1,2,1,1,2,2,5,0.76,1,2,1,2
"5453",89184,1,2,2,2,2,2,2,2,2,4,1.21,1,1,NA,1
"5454",89185,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5455",89186,1,2,1,2,1,2,2,9,2,99,NA,3,9,NA,1
"5456",89187,1,1,2,2,2,2,2,2,2,7,1.27,1,2,1,1
"5457",89188,1,2,1,2,1,2,2,9,2,7,2.25,3,2,5,4
"5458",89189,1,2,2,2,2,2,2,2,2,99,NA,2,2,1,1
"5459",89190,1,2,1,2,2,1,2,2,1,7,1.48,2,2,1,3
"5460",89191,1,2,1,1,2,2,2,2,2,7,1.25,1,1,NA,1
"5461",89192,1,2,2,2,2,2,2,2,1,8,1.17,1,2,1,2
"5462",89193,1,2,2,2,2,2,2,2,2,5,0.56,1,2,1,1
"5463",89194,1,1,2,2,2,2,2,2,2,1,0,1,2,2,1
"5464",89195,7,7,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,1
"5465",89196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5466",89197,1,2,2,2,1,2,2,2,1,10,2.96,3,1,NA,1
"5467",89198,1,2,2,2,2,2,2,2,2,9,2.47,3,1,NA,1
"5468",89199,1,2,2,2,2,2,1,2,2,5,0.74,1,2,1,1
"5469",89200,1,2,2,2,2,2,2,2,2,99,NA,2,2,4,1
"5470",89201,1,2,2,1,2,2,2,2,2,99,NA,3,2,1,1
"5471",89202,1,2,2,2,2,2,2,2,1,9,1.63,2,2,1,1
"5472",89203,1,2,1,2,2,2,2,1,2,10,2.21,3,1,NA,1
"5473",89204,1,2,2,2,2,2,2,2,2,4,1.63,2,2,1,4
"5474",89205,1,2,2,2,2,2,2,2,2,7,1.27,1,2,4,1
"5475",89206,1,2,2,2,2,2,2,2,2,8,2.39,3,2,1,1
"5476",89207,2,2,2,2,2,1,2,2,2,2,0.3,1,2,1,3
"5477",89208,1,2,9,9,9,2,2,2,2,99,NA,1,2,1,2
"5478",89209,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
"5479",89210,1,2,2,2,2,2,2,2,2,7,2.62,3,2,1,1
"5480",89211,1,1,2,2,2,2,2,2,2,10,2.96,3,2,1,1
"5481",89212,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,1
"5482",89213,1,1,2,2,2,2,2,2,2,11,3.46,3,2,2,1
"5483",89214,1,2,2,1,2,1,2,2,2,12,2.65,3,9,NA,1
"5484",89215,1,2,2,1,2,2,2,2,2,7,1.11,1,2,1,1
"5485",89216,1,1,2,2,2,2,2,2,2,99,NA,3,1,NA,1
"5486",89217,1,2,2,2,2,2,2,2,1,7,1.73,2,2,1,1
"5487",89218,1,2,2,2,2,1,2,2,2,8,2.69,3,2,3,1
"5488",89219,1,1,2,2,2,2,2,1,2,8,1.61,2,2,1,1
"5489",89220,1,2,2,2,2,2,2,1,2,9,1.47,2,1,NA,9
"5490",89221,1,2,2,2,2,1,1,1,2,1,0.33,1,2,1,5
"5491",89222,1,2,2,2,2,2,1,2,1,6,1.31,2,2,1,1
"5492",89223,1,2,2,2,2,2,2,2,2,11,3.32,3,2,1,1
"5493",89224,1,2,2,2,2,2,2,2,2,8,1.32,2,2,99,1
"5494",89225,2,2,1,2,2,1,2,2,2,2,0.44,1,2,1,1
"5495",89226,1,2,2,2,2,2,2,1,2,8,2.22,3,1,NA,1
"5496",89227,1,2,2,2,2,2,2,2,2,7,1.48,2,2,1,1
"5497",89228,1,2,2,2,2,2,2,2,2,11,3.38,3,2,1,1
"5498",89229,1,1,2,2,2,2,2,2,2,5,1.19,1,2,1,1
"5499",89230,1,1,2,2,2,2,2,2,2,9,2.11,3,1,NA,1
"5500",89231,2,2,1,2,2,2,2,1,2,9,3.52,3,1,NA,1
"5501",89232,2,2,1,2,2,2,1,1,2,2,0.76,1,1,NA,1
"5502",89233,1,2,2,2,2,2,2,2,1,6,1.14,1,2,2,1
"5503",89234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5504",89235,1,2,2,2,2,2,2,2,1,10,2.97,3,2,1,1
"5505",89236,1,2,1,2,2,2,2,2,2,10,2.53,3,1,NA,1
"5506",89237,2,2,1,2,2,2,2,1,2,3,1.21,1,1,NA,6
"5507",89238,2,2,1,2,2,1,2,2,2,2,0.45,1,2,1,3
"5508",89239,1,2,2,2,2,2,2,2,2,5,1.5,2,2,1,1
"5509",89240,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"5510",89241,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"5511",89242,1,1,2,2,2,2,2,1,2,10,3.57,3,2,2,1
"5512",89243,1,2,1,2,2,2,2,2,1,6,1.49,2,2,1,1
"5513",89244,1,2,2,2,2,2,2,2,2,12,4.26,3,1,NA,1
"5514",89245,1,2,2,2,2,2,2,2,2,7,1.39,2,2,1,1
"5515",89246,1,2,2,2,2,1,2,2,1,8,1.98,3,2,1,1
"5516",89247,2,2,2,2,2,2,2,2,2,2,0.18,1,7,NA,1
"5517",89248,2,2,1,2,2,2,2,1,2,9,3.47,3,1,NA,1
"5518",89249,1,2,2,2,2,2,2,1,2,11,5,3,1,NA,1
"5519",89250,1,2,2,2,2,2,2,2,2,12,4.94,3,1,NA,1
"5520",89251,1,2,2,2,2,2,2,2,1,8,2.68,3,1,NA,1
"5521",89252,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
"5522",89253,1,2,1,1,1,2,2,2,1,99,NA,3,2,1,1
"5523",89254,1,2,2,2,2,2,2,2,2,10,2.32,3,2,1,1
"5524",89255,1,1,2,2,2,2,2,2,2,99,NA,1,2,1,1
"5525",89256,2,2,1,1,1,2,2,2,1,7,3.73,3,2,1,1
"5526",89257,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1,1
"5527",89258,1,2,2,2,2,2,2,2,2,5,1.5,2,2,1,1
"5528",89259,1,2,2,2,2,9,2,2,2,10,4.14,3,2,1,1
"5529",89260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5530",89261,1,2,2,2,2,1,2,2,2,8,3,3,2,1,1
"5531",89262,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1,1
"5532",89263,2,2,1,2,1,2,2,1,2,9,3.67,3,1,NA,1
"5533",89264,1,2,2,2,2,2,2,1,2,7,3.06,3,2,2,1
"5534",89265,2,2,1,2,1,2,2,2,2,4,1.05,1,2,1,1
"5535",89266,1,2,2,2,2,2,2,2,1,11,2.76,3,2,2,1
"5536",89267,1,2,2,2,2,2,2,1,2,10,4.14,3,1,NA,1
"5537",89268,1,1,2,2,2,2,2,1,2,10,2.53,3,2,2,1
"5538",89269,2,2,1,2,2,1,1,2,2,3,0.44,1,2,1,1
"5539",89270,1,2,2,2,2,2,2,2,2,5,0.99,1,2,1,1
"5540",89271,1,2,1,2,2,2,2,2,1,11,2.98,3,1,NA,1
"5541",89272,1,1,2,2,2,2,2,2,1,7,1.79,2,2,3,1
"5542",89273,1,2,2,2,2,2,2,2,2,7,1.73,2,1,NA,1
"5543",89274,1,2,2,2,2,2,2,2,1,11,4.18,3,2,1,1
"5544",89275,2,2,1,2,2,2,2,2,2,3,1.14,1,2,1,1
"5545",89276,1,2,2,2,2,2,2,2,2,7,1.18,1,2,1,1
"5546",89277,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
"5547",89278,1,1,2,2,2,2,2,2,2,11,3.95,3,1,NA,1
"5548",89279,1,2,2,2,2,2,2,2,2,7,2.56,3,2,1,1
"5549",89280,1,2,2,2,2,2,2,2,2,4,1.52,2,2,1,4
"5550",89281,1,2,1,2,1,2,2,2,2,99,NA,9,2,1,1
"5551",89282,1,2,2,2,1,2,2,2,2,7,1.23,1,2,2,1
"5552",89283,1,2,1,1,2,2,2,2,1,1,0,1,2,1,3
"5553",89284,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
"5554",89285,1,2,2,2,2,2,1,2,2,4,0.56,1,2,1,1
"5555",89286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5556",89287,1,1,2,2,2,2,2,2,2,77,NA,7,7,NA,1
"5557",89288,1,2,1,2,2,1,2,2,2,6,1.95,3,2,1,1
"5558",89289,1,2,2,1,2,1,2,2,2,12,2.65,3,9,NA,1
"5559",89290,1,2,2,2,2,2,2,2,2,8,1.98,3,2,1,1
"5560",89291,2,1,2,2,2,2,2,2,2,8,1.22,1,2,1,1
"5561",89292,1,1,2,1,1,1,2,1,1,99,NA,1,9,NA,1
"5562",89293,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,1
"5563",89294,2,2,2,2,1,2,2,1,1,11,4.78,3,1,NA,1
"5564",89295,1,2,2,2,2,2,2,2,2,3,0.9,1,2,1,4
"5565",89296,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,1
"5566",89297,1,1,2,2,2,2,2,2,2,11,3.88,3,1,NA,1
"5567",89298,1,2,2,2,2,2,2,2,2,77,NA,2,2,1,1
"5568",89299,2,2,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,1
"5569",89300,2,2,1,1,2,1,2,2,1,5,0.76,1,2,1,1
"5570",89301,1,1,2,2,2,2,2,2,2,6,1.24,1,2,1,1
"5571",89302,1,2,2,2,2,2,2,2,2,8,1.6,2,2,2,1
"5572",89303,2,2,1,2,1,2,2,2,1,6,2.83,3,1,NA,3
"5573",89304,1,2,2,2,2,2,2,2,2,7,3.54,3,2,3,1
"5574",89305,1,1,2,2,2,2,2,2,1,4,0.95,1,2,1,1
"5575",89306,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
"5576",89307,1,1,2,2,2,2,2,1,2,11,2,3,1,NA,1
"5577",89308,1,2,2,2,2,2,2,2,2,7,1.28,1,2,1,1
"5578",89309,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
"5579",89310,1,2,1,2,2,2,2,2,2,3,0.83,1,2,1,1
"5580",89311,1,2,2,2,2,2,2,2,2,10,2.53,3,2,1,1
"5581",89312,1,2,2,2,2,2,2,1,2,77,NA,3,1,NA,1
"5582",89313,1,2,2,2,2,2,2,2,2,10,4.14,3,2,1,1
"5583",89314,1,2,2,2,2,2,2,2,2,5,0.84,1,2,1,1
"5584",89315,1,2,2,1,2,2,2,1,1,10,3.21,3,1,NA,1
"5585",89316,2,2,1,1,1,2,2,2,2,6,2.1,3,1,NA,1
"5586",89317,1,2,2,2,2,2,2,2,2,99,NA,2,2,1,1
"5587",89318,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5588",89319,1,2,2,2,1,2,2,1,2,10,4.52,3,1,NA,2
"5589",89320,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,2
"5590",89321,2,1,1,2,1,2,2,2,2,9,3.75,3,7,NA,1
"5591",89322,2,2,2,2,2,2,2,2,2,99,NA,2,2,1,3
"5592",89323,1,2,2,2,2,2,2,2,2,12,5,3,2,1,1
"5593",89324,1,1,2,2,2,2,2,2,2,10,2.53,3,2,1,1
"5594",89325,1,2,2,2,2,2,2,2,2,12,4,3,1,NA,1
"5595",89326,2,2,1,2,2,1,2,2,2,5,0.99,1,2,99,1
"5596",89327,2,2,1,2,1,2,2,2,2,99,NA,3,9,NA,1
"5597",89328,1,1,2,2,2,2,1,2,2,6,0.92,1,2,1,1
"5598",89329,2,2,2,2,2,2,2,2,2,1,0.15,1,2,1,9
"5599",89330,1,2,2,2,2,2,2,2,2,9,2.11,3,2,3,1
"5600",89331,1,2,2,2,2,2,2,2,1,11,3.32,3,2,5,1
"5601",89332,1,2,1,2,2,2,2,2,2,77,NA,1,2,1,1
"5602",89333,1,2,2,1,2,2,2,2,2,8,1.66,2,2,1,1
"5603",89334,2,1,2,1,2,1,2,2,2,9,2.11,3,2,1,1
"5604",89335,1,2,2,2,2,2,2,2,2,8,2.22,3,2,1,1
"5605",89336,2,2,1,2,2,2,2,2,1,77,NA,2,2,77,1
"5606",89337,2,2,2,2,2,1,2,2,2,3,0.51,1,2,1,1
"5607",89338,1,2,1,2,2,2,2,2,2,4,1.52,2,2,1,1
"5608",89339,2,2,1,2,2,2,2,1,2,5,1.73,2,1,NA,1
"5609",89340,1,1,2,2,2,2,2,2,2,7,1.79,2,2,1,1
"5610",89341,1,2,2,2,2,2,1,2,2,3,0.72,1,2,1,1
"5611",89342,1,2,2,2,2,2,1,2,2,3,0.37,1,2,1,1
"5612",89343,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5613",89344,1,1,2,2,2,2,1,2,2,10,2.32,3,2,2,2
"5614",89345,1,2,2,1,2,2,2,2,2,12,5,3,2,3,1
"5615",89346,1,1,2,2,2,2,2,2,2,12,5,3,2,1,1
"5616",89347,1,2,1,2,2,2,2,2,2,4,1.21,1,2,1,1
"5617",89348,1,1,2,2,2,2,2,2,2,7,1.27,1,2,1,1
"5618",89349,1,2,2,2,2,2,2,2,1,4,0.59,1,2,1,1
"5619",89350,1,2,2,2,2,2,2,2,2,1,0,1,1,NA,1
"5620",89351,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
"5621",89352,1,2,2,2,2,2,2,2,2,8,2.13,3,2,1,1
"5622",89353,1,1,2,2,2,2,2,2,1,8,1.4,2,2,1,1
"5623",89354,1,2,1,2,2,2,2,2,2,9,2.47,3,2,1,1
"5624",89355,2,2,1,2,2,1,2,2,2,3,0.66,1,2,1,1
"5625",89356,1,1,1,2,2,2,2,2,2,4,0.49,1,2,1,1
"5626",89357,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
"5627",89358,1,2,2,2,2,2,2,2,2,10,2.72,3,1,NA,1
"5628",89359,1,1,2,2,2,2,2,2,2,3,0.42,1,2,3,1
"5629",89360,1,2,2,2,2,2,2,2,2,99,NA,1,2,1,6
"5630",89361,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
"5631",89362,1,2,2,2,2,2,2,2,2,11,5,3,1,NA,1
"5632",89363,1,2,2,2,2,2,2,2,2,4,0.79,1,2,1,1
"5633",89364,1,2,1,2,2,2,2,2,1,12,4.22,3,2,4,1
"5634",89365,1,2,2,2,2,2,2,2,2,9,2.99,3,2,2,1
"5635",89366,1,2,2,2,2,2,1,2,2,4,0.55,1,2,1,1
"5636",89367,1,2,2,2,2,2,1,1,2,8,4.08,3,1,NA,1
"5637",89368,1,2,2,2,2,2,2,2,2,8,1.47,2,2,1,1
"5638",89369,1,1,1,2,2,1,2,2,1,7,1.1,1,2,1,1
"5639",89370,2,2,1,1,2,2,2,1,1,10,4.12,3,1,NA,1
"5640",89371,2,2,1,2,2,2,2,2,2,2,0.7,1,2,1,3
"5641",89372,2,2,2,1,2,2,2,2,2,2,0.18,1,2,1,1
"5642",89373,1,2,2,2,2,2,2,2,2,6,2.53,3,2,1,1
"5643",89374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5644",89375,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5645",89376,2,2,1,2,2,2,2,2,2,4,1.33,2,1,NA,1
"5646",89377,1,2,2,2,2,2,2,2,1,99,NA,2,2,1,1
"5647",89378,1,2,2,2,2,2,2,2,2,11,2.95,3,2,2,1
"5648",89379,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,77
"5649",89380,1,2,2,2,2,2,1,2,2,4,0.55,1,2,1,1
"5650",89381,1,2,1,2,1,2,1,1,2,9,3.62,3,2,1,1
"5651",89382,1,2,2,2,2,2,2,2,2,9,3.75,3,2,1,1
"5652",89383,1,2,1,2,1,2,2,2,2,77,NA,9,9,NA,2
"5653",89384,1,2,2,2,1,2,2,2,2,8,2.68,3,2,1,1
"5654",89385,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1,1
"5655",89386,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5656",89387,1,1,2,2,2,2,2,2,2,9,1.84,2,1,NA,1
"5657",89388,2,2,2,2,2,2,2,2,2,99,NA,9,2,1,3
"5658",89389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5659",89390,1,2,2,1,2,1,2,2,2,2,0.55,1,2,77,6
"5660",89391,1,2,1,1,2,2,2,2,2,5,1.19,1,1,NA,1
"5661",89392,2,1,2,2,2,2,2,2,2,6,1.06,1,2,1,3
"5662",89393,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
"5663",89394,1,2,2,2,2,2,2,2,1,9,2.11,3,2,1,1
"5664",89395,1,2,2,2,2,2,2,2,1,9,2.47,3,2,1,1
"5665",89396,1,2,2,2,2,2,2,1,2,10,2.97,3,2,2,1
"5666",89397,1,2,2,2,2,2,2,2,2,3,1.22,1,2,1,6
"5667",89398,1,1,2,2,2,2,2,2,2,4,0.52,1,2,1,1
"5668",89399,1,2,2,2,2,2,2,1,2,10,4.14,3,1,NA,1
"5669",89400,2,2,2,1,2,2,1,2,2,3,0.62,1,2,1,1
"5670",89401,1,1,2,2,2,2,2,2,1,8,2.69,3,2,2,1
"5671",89402,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,2
"5672",89403,2,2,1,2,2,1,2,2,2,4,0.97,1,2,1,8
"5673",89404,1,2,1,2,1,1,2,2,2,7,1.11,1,2,1,1
"5674",89405,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
"5675",89406,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
"5676",89407,1,2,2,2,2,2,2,2,1,8,1.98,3,2,3,1
"5677",89408,1,1,2,2,2,2,2,2,2,99,NA,3,2,1,1
"5678",89409,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1,1
"5679",89410,1,2,2,2,2,2,2,2,2,5,0.76,1,2,1,1
"5680",89411,1,2,2,2,2,2,2,1,1,11,4.76,3,1,NA,1
"5681",89412,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1,3
"5682",89413,2,2,2,2,1,2,2,1,2,10,4.34,3,1,NA,1
"5683",89414,1,2,2,2,2,2,2,2,2,2,0.53,1,2,1,5
"5684",89415,1,2,2,1,2,2,2,1,2,11,3.17,3,1,NA,1
"5685",89416,1,2,2,2,2,2,1,2,2,4,0.32,1,2,1,1
"5686",89417,1,7,7,7,7,7,7,7,7,77,NA,2,7,NA,1
"5687",89418,1,2,1,1,2,2,2,2,2,5,0.59,1,2,1,1
"5688",89419,1,2,1,1,1,1,2,1,1,12,5,3,1,NA,2
"5689",89420,2,2,1,2,1,2,2,2,2,5,1.42,2,2,1,2
"5690",89421,1,2,2,2,2,2,2,2,2,12,4.22,3,2,1,1
"5691",89422,2,2,1,2,2,2,2,1,1,8,3.37,3,2,2,1
"5692",89423,1,2,2,2,2,1,2,2,2,99,NA,9,2,1,1
"5693",89424,1,2,2,2,2,2,2,1,2,12,4.22,3,2,5,1
"5694",89425,1,2,2,2,2,2,2,2,2,7,1.73,2,1,NA,1
"5695",89426,1,2,1,2,2,2,1,2,2,4,0.74,1,2,1,1
"5696",89427,2,2,1,2,2,2,2,1,2,7,1.72,2,1,NA,1
"5697",89428,1,2,2,2,2,2,2,2,1,77,NA,7,7,NA,1
"5698",89429,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1,1
"5699",89430,1,1,2,2,2,2,2,2,2,99,NA,9,2,1,1
"5700",89431,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
"5701",89432,1,1,1,2,2,1,2,2,2,8,1.77,2,2,1,1
"5702",89433,2,2,1,2,2,2,2,1,2,2,0.48,1,1,NA,1
"5703",89434,1,2,2,2,2,2,2,1,2,3,1.21,1,1,NA,1
"5704",89435,1,1,2,2,2,2,2,2,1,5,1.35,2,2,1,1
"5705",89436,1,2,2,2,2,2,2,2,2,10,2.32,3,2,1,1
"5706",89437,2,2,1,2,2,2,2,1,2,77,NA,7,1,NA,1
"5707",89438,1,2,2,2,2,2,2,2,2,11,5,3,2,4,1
"5708",89439,2,2,1,2,2,2,2,2,2,7,2.26,3,2,1,1
"5709",89440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5710",89441,2,2,1,2,2,2,2,2,2,4,1.54,2,2,1,3
"5711",89442,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
"5712",89443,2,2,1,2,2,2,2,1,2,99,NA,1,9,NA,1
"5713",89444,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1,3
"5714",89445,1,2,2,2,2,2,2,2,2,7,1.1,1,2,3,1
"5715",89446,2,2,2,2,2,2,2,2,2,7,1.79,2,2,1,1
"5716",89447,1,1,2,2,2,2,2,1,2,8,2.26,3,2,2,4
"5717",89448,2,2,1,2,1,1,2,1,2,8,2.38,3,1,NA,1
"5718",89449,1,2,2,2,2,2,2,2,2,12,4.22,3,1,NA,1
"5719",89450,1,2,2,2,2,1,2,2,2,7,0.98,1,2,1,1
"5720",89451,1,2,2,2,2,2,2,2,2,3,0.75,1,2,3,1
"5721",89452,1,1,1,2,2,2,2,2,2,4,0.49,1,2,1,1
"5722",89453,1,2,2,2,2,2,2,2,2,7,3.03,3,2,1,1
"5723",89454,2,2,2,2,2,1,2,2,2,2,0.36,1,2,1,1
"5724",89455,1,2,1,2,1,2,2,2,2,2,0.36,1,2,1,1
"5725",89456,1,2,2,2,2,2,2,2,1,10,4.49,3,2,5,1
"5726",89457,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5727",89458,1,2,1,2,2,2,2,2,2,4,1.62,2,1,NA,1
"5728",89459,2,2,2,2,2,2,2,2,2,1,0,1,2,1,3
"5729",89460,1,2,1,1,1,2,2,2,2,7,1.73,2,2,1,1
"5730",89461,1,1,1,2,2,2,2,2,1,8,1.47,2,2,1,1
"5731",89462,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"5732",89463,2,1,2,2,2,2,2,2,2,3,0.23,1,2,1,1
"5733",89464,1,2,2,2,2,2,2,2,2,7,1.78,2,2,1,1
"5734",89465,1,2,2,2,2,2,2,2,2,5,1.08,1,2,1,1
"5735",89466,1,2,2,2,2,2,2,2,2,6,1.24,1,2,1,1
"5736",89467,1,2,2,1,2,1,2,2,1,9,1.99,3,2,2,1
"5737",89468,1,2,2,2,2,2,2,2,2,7,1.35,2,2,2,1
"5738",89469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5739",89470,1,2,2,2,2,2,2,2,2,99,NA,1,2,99,1
"5740",89471,2,2,1,2,2,2,2,2,2,2,0.59,1,2,1,3
"5741",89472,1,2,1,1,1,2,2,2,1,11,5,3,1,NA,1
"5742",89473,1,2,1,2,1,2,2,2,2,10,4.19,3,1,NA,1
"5743",89474,1,2,2,2,2,2,2,1,2,10,4.14,3,1,NA,1
"5744",89475,1,2,2,2,2,2,2,2,2,5,0.83,1,2,1,1
"5745",89476,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
"5746",89477,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5747",89478,1,1,2,2,2,1,1,1,2,7,1.05,1,2,1,1
"5748",89479,1,1,2,2,2,2,2,2,2,10,2.32,3,2,1,1
"5749",89480,1,1,2,2,2,2,2,2,2,1,0.06,1,2,1,7
"5750",89481,1,2,2,2,2,2,2,2,2,12,4.44,3,1,NA,4
"5751",89482,1,2,1,2,1,2,2,1,2,5,2.02,3,1,NA,1
"5752",89483,1,2,1,2,2,2,2,2,2,9,2.48,3,2,1,1
"5753",89484,1,2,2,2,2,2,2,2,2,10,1.76,2,2,1,1
"5754",89485,1,2,1,2,1,1,2,2,2,7,2.26,3,2,2,3
"5755",89486,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1,1
"5756",89487,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"5757",89488,2,2,1,2,2,2,2,1,2,9,3.77,3,1,NA,1
"5758",89489,1,2,2,2,2,2,2,1,1,12,5,3,1,NA,1
"5759",89490,2,2,1,2,1,2,2,1,2,5,2.04,3,1,NA,1
"5760",89491,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"5761",89492,1,2,2,2,2,2,2,2,1,7,1.14,1,2,1,1
"5762",89493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5763",89494,1,2,2,2,2,2,2,2,2,9,2.47,3,7,NA,1
"5764",89495,1,1,2,2,2,1,2,2,2,4,0.59,1,7,NA,2
"5765",89496,1,2,2,1,2,1,2,2,2,12,2.65,3,9,NA,1
"5766",89497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5767",89498,1,2,2,1,2,1,1,2,2,99,NA,1,2,2,1
"5768",89499,2,2,1,1,1,2,2,2,2,99,NA,3,2,1,1
"5769",89500,1,2,2,2,2,2,2,1,2,8,3.31,3,2,1,1
"5770",89501,1,1,1,2,1,2,2,1,1,10,4.49,3,1,NA,1
"5771",89502,1,2,2,2,2,2,2,2,2,9,2.47,3,2,3,1
"5772",89503,1,2,1,1,2,1,2,2,2,5,0.84,1,2,1,1
"5773",89504,2,2,1,2,2,2,2,1,2,4,1.01,1,2,4,1
"5774",89505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5775",89506,1,2,2,2,2,2,2,2,2,10,2.97,3,2,1,1
"5776",89507,1,2,2,2,2,2,2,9,9,99,NA,9,9,NA,1
"5777",89508,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
"5778",89509,1,2,2,2,2,2,2,2,2,8,1.69,2,2,2,1
"5779",89510,1,1,2,2,2,2,2,2,2,10,2.96,3,2,4,1
"5780",89511,1,2,1,2,1,2,2,2,1,99,NA,1,2,1,1
"5781",89512,1,1,2,2,2,2,2,2,2,10,2.21,3,2,99,1
"5782",89513,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"5783",89514,1,1,2,2,2,2,2,2,2,99,NA,3,9,NA,1
"5784",89515,2,2,2,2,2,2,2,2,2,99,NA,9,2,1,4
"5785",89516,1,1,2,2,2,2,2,2,2,8,1.69,2,2,2,1
"5786",89517,1,2,2,2,2,1,1,2,2,10,2.53,3,2,1,1
"5787",89518,2,2,2,2,2,1,2,2,2,2,0.72,1,1,NA,3
"5788",89519,1,2,2,2,2,2,2,2,2,4,0.79,1,2,1,1
"5789",89520,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"5790",89521,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
"5791",89522,1,2,2,2,2,2,2,1,2,10,3.57,3,1,NA,1
"5792",89523,2,1,2,2,2,2,2,2,2,11,3.96,3,2,1,1
"5793",89524,1,2,2,2,2,2,2,2,2,5,1.27,1,2,1,1
"5794",89525,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
