SEQN,Income from wages/salaries,Income from self employment,Income from Social Security or RR,Income from other disability pension,Income from retirement/survivor pension,Income from Supplemental Security,Income from state/county cash assistance,Income from interest/dividends or rental,Income from other sources,Monthly family income,Family monthly poverty level index,Family monthly poverty level category,Gender,Total household income,Total family income,A ratio of family income to poverty guidelines,In what country were you born?,Age,person's education level,Year
89418,1,2,1,1,2,2,2,2,2,5,0.59,1,1,8,8,1.1,1,64,2,2015.2016
89419,1,2,1,1,1,1,2,1,1,12,5,3,1,15,15,4.7,1,58,3,2015.2016
89420,2,2,1,2,1,2,2,2,2,5,1.42,2,2,5,5,1.25,2,67,5,2015.2016
89421,1,2,2,2,2,2,2,2,2,12,4.22,3,2,15,15,4.79,1,33,2,2015.2016
89422,2,2,1,2,2,2,2,1,1,8,3.37,3,1,8,8,3.4,1,80,3,2015.2016
89424,1,2,2,2,2,2,2,1,2,12,4.22,3,2,10,10,2.46,1,49,5,2015.2016
89425,1,2,2,2,2,2,2,2,2,7,1.73,2,1,8,8,2.06,1,31,5,2015.2016
89426,1,2,1,2,2,2,1,2,2,4,0.74,1,1,4,4,0.8,1,60,4,2015.2016
89427,2,2,1,2,2,2,2,1,2,7,1.72,2,1,7,7,1.72,1,36,5,2015.2016
89433,2,2,1,2,2,2,2,1,2,2,0.48,1,2,4,4,1.53,1,74,3,2015.2016
89434,1,2,2,2,2,2,2,1,2,3,1.21,1,2,7,5,2.02,1,50,3,2015.2016
89435,1,1,2,2,2,2,2,2,1,5,1.35,2,2,5,5,1.42,1,46,5,2015.2016
89436,1,2,2,2,2,2,2,2,2,10,2.32,3,1,14,14,2.99,2,30,4,2015.2016
89438,1,2,2,2,2,2,2,2,2,11,5,3,1,14,14,5,1,38,4,2015.2016
89439,2,2,1,2,2,2,2,2,2,7,2.26,3,1,7,7,2.51,1,72,5,2015.2016
89441,2,2,1,2,2,2,2,2,2,4,1.54,2,2,4,4,1.52,2,67,1,2015.2016
89442,1,2,2,2,2,2,2,2,2,6,1.24,1,1,6,6,1.07,2,51,2,2015.2016
89444,1,2,2,2,2,2,2,2,2,3,0.52,1,2,3,3,0.52,1,48,1,2015.2016
89445,1,2,2,2,2,2,2,2,2,7,1.1,1,1,7,7,1.2,1,32,4,2015.2016
89446,2,2,2,2,2,2,2,2,2,7,1.79,2,2,5,5,1.14,2,55,2,2015.2016
89448,2,2,1,2,1,1,2,1,2,8,2.38,3,2,8,8,2.23,1,50,5,2015.2016
89449,1,2,2,2,2,2,2,2,2,12,4.22,3,2,1,1,0,2,40,5,2015.2016
89450,1,2,2,2,2,1,2,2,2,7,0.98,1,2,7,7,1.14,1,27,2,2015.2016
89451,1,2,2,2,2,2,2,2,2,3,0.75,1,2,12,5,1.51,1,28,3,2015.2016
89453,1,2,2,2,2,2,2,2,2,7,3.03,3,2,6,6,2.19,1,25,3,2015.2016
89454,2,2,2,2,2,1,2,2,2,2,0.36,1,2,2,2,0.31,1,35,4,2015.2016
89455,1,2,1,2,1,2,2,2,2,2,0.36,1,1,1,1,0.2,2,56,1,2015.2016
89456,1,2,2,2,2,2,2,2,1,10,4.49,3,2,15,15,5,1,48,5,2015.2016
89457,1,2,2,2,2,2,2,1,2,12,5,3,2,15,15,5,1,48,5,2015.2016
89458,1,2,1,2,2,2,2,2,2,4,1.62,2,2,15,15,5,1,70,4,2015.2016
89459,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,1,54,3,2015.2016
89460,1,2,1,1,1,2,2,2,2,7,1.73,2,1,6,6,1.4,1,78,5,2015.2016
89461,1,1,1,2,2,2,2,2,1,8,1.47,2,1,14,14,2.3,1,28,5,2015.2016
89462,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,2,25,5,2015.2016
89463,2,1,2,2,2,2,2,2,2,3,0.23,1,1,3,3,0.21,1,50,2,2015.2016
89464,1,2,2,2,2,2,2,2,2,7,1.78,2,2,7,7,1.78,1,25,4,2015.2016
89465,1,2,2,2,2,2,2,2,2,5,1.08,1,2,5,5,1.19,1,55,2,2015.2016
89466,1,2,2,2,2,2,2,2,2,6,1.24,1,1,8,8,2.06,1,27,3,2015.2016
89467,1,2,2,1,2,1,2,2,1,9,1.99,3,2,6,6,1.13,1,43,2,2015.2016
89468,1,2,2,2,2,2,2,2,2,7,1.35,2,2,8,8,1.83,1,38,3,2015.2016
89471,2,2,1,2,2,2,2,2,2,2,0.59,1,2,2,2,0.81,1,75,2,2015.2016
89472,1,2,1,1,1,2,2,2,1,11,5,3,1,15,14,5,1,51,4,2015.2016
89473,1,2,1,2,1,2,2,2,2,10,4.19,3,2,7,7,2.62,1,68,4,2015.2016
89474,1,2,2,2,2,2,2,1,2,10,4.14,3,2,15,14,4.71,1,30,5,2015.2016
89475,1,2,2,2,2,2,2,2,2,5,0.83,1,2,9,9,2.18,2,46,5,2015.2016
89476,1,2,2,2,2,2,2,2,2,9,1.63,2,2,14,14,2.1,1,44,4,2015.2016
89477,1,2,2,2,2,2,2,1,2,12,5,3,1,15,15,5,1,31,5,2015.2016
89478,1,1,2,2,2,1,1,1,2,7,1.05,1,2,9,9,1.5,1,30,4,2015.2016
89479,1,1,2,2,2,2,2,2,2,10,2.32,3,1,8,8,1.86,1,46,4,2015.2016
89480,1,1,2,2,2,2,2,2,2,1,0.06,1,2,3,3,0.34,1,31,4,2015.2016
89482,1,2,1,2,1,2,2,1,2,5,2.02,3,2,7,7,3.37,1,70,4,2015.2016
89483,1,2,1,2,2,2,2,2,2,9,2.48,3,2,12,10,2.97,2,71,1,2015.2016
89484,1,2,2,2,2,2,2,2,2,10,1.76,2,1,8,8,1.28,1,28,3,2015.2016
89486,1,2,2,2,2,2,2,2,2,7,1.27,1,2,7,7,1.23,1,54,4,2015.2016
89487,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,1,41,5,2015.2016
89488,2,2,1,2,2,2,2,1,2,9,3.77,3,1,14,14,5,2,75,5,2015.2016
89489,1,2,2,2,2,2,2,1,1,12,5,3,1,15,15,5,1,49,5,2015.2016
89490,2,2,1,2,1,2,2,1,2,5,2.04,3,1,14,8,4.25,1,74,5,2015.2016
89491,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,1,43,5,2015.2016
89494,1,2,2,2,2,2,2,2,2,9,2.47,3,2,14,14,3.29,2,45,5,2015.2016
89495,1,1,2,2,2,1,2,2,2,4,0.59,1,2,4,4,0.6,1,49,2,2015.2016
89496,1,2,2,1,2,1,2,2,2,12,2.65,3,2,14,14,1.03,2,48,5,2015.2016
89500,1,2,2,2,2,2,2,1,2,8,3.31,3,2,10,10,4.65,2,63,5,2015.2016
89501,1,1,1,2,1,2,2,1,1,10,4.49,3,1,14,14,4.99,1,75,5,2015.2016
89502,1,2,2,2,2,2,2,2,2,9,2.47,3,2,10,10,3,2,42,5,2015.2016
89503,1,2,1,1,2,1,2,2,2,5,0.84,1,1,5,5,0.85,1,30,2,2015.2016
89504,2,2,1,2,2,2,2,1,2,4,1.01,1,1,4,4,1.05,1,80,4,2015.2016
89506,1,2,2,2,2,2,2,2,2,10,2.97,3,2,7,7,1.65,1,23,3,2015.2016
89509,1,2,2,2,2,2,2,2,2,8,1.69,2,2,8,8,1.72,1,34,4,2015.2016
89510,1,1,2,2,2,2,2,2,2,10,2.96,3,2,10,10,2.96,1,38,2,2015.2016
89513,1,2,2,2,2,2,2,1,2,12,5,3,1,15,15,5,2,49,5,2015.2016
89517,1,2,2,2,2,1,1,2,2,10,2.53,3,1,15,15,4.22,1,27,4,2015.2016
89518,2,2,2,2,2,1,2,2,2,2,0.72,1,2,2,2,0.72,1,57,2,2015.2016
89519,1,2,2,2,2,2,2,2,2,4,0.79,1,1,12,5,0.82,2,37,2,2015.2016
89520,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,1,45,3,2015.2016
89521,1,2,2,2,2,2,2,2,2,4,0.59,1,2,5,5,0.61,1,36,1,2015.2016
89522,1,2,2,2,2,2,2,1,2,10,3.57,3,1,14,14,3.72,1,45,5,2015.2016
89523,2,1,2,2,2,2,2,2,2,11,3.96,3,2,9,9,2.47,2,29,3,2015.2016
89524,1,2,2,2,2,2,2,2,2,5,1.27,1,1,4,4,0.94,2,54,2,2015.2016
89525,1,2,2,2,2,2,2,1,2,12,5,3,2,15,15,5,2,38,5,2015.2016
89526,1,2,2,2,2,2,2,2,1,7,1.63,2,1,7,7,1.52,1,36,5,2015.2016
89527,1,2,2,2,2,2,2,2,2,5,1.19,1,2,6,6,1.59,1,44,3,2015.2016
89528,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,4.23,1,44,5,2015.2016
89529,1,2,2,2,2,2,2,2,1,7,1.48,2,2,7,7,1.56,1,41,4,2015.2016
89530,1,2,2,2,2,2,2,2,2,12,4.44,3,1,15,15,5,1,37,5,2015.2016
89531,1,1,2,2,2,2,2,2,2,3,1.12,1,2,3,3,1.06,2,60,1,2015.2016
89533,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,1,38,4,2015.2016
89534,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,2,20,2,2015.2016
89535,1,2,2,2,2,1,1,2,2,2,0.25,1,1,1,1,0.12,1,27,1,2015.2016
89536,1,2,2,2,2,2,2,2,2,5,2.02,3,2,6,6,2.53,1,47,3,2015.2016
89537,2,2,2,2,2,2,2,2,2,4,0.59,1,1,2,2,0.18,1,50,4,2015.2016
89539,1,1,2,2,2,2,1,2,1,3,0.46,1,1,7,7,1.23,1,50,3,2015.2016
89540,1,2,2,2,2,2,2,2,2,3,0.81,1,1,5,3,0.84,1,52,2,2015.2016
89541,1,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,1,44,1,2015.2016
89542,1,2,2,2,2,2,2,2,2,6,2.63,3,1,7,7,2.95,1,62,4,2015.2016
89543,2,2,2,2,2,1,2,2,2,3,0.82,1,1,2,2,0.82,1,64,4,2015.2016
89545,2,1,2,2,2,2,2,2,1,3,0.66,1,2,3,3,0.56,1,41,3,2015.2016
89546,1,2,1,1,1,2,2,1,1,12,5,3,1,15,15,5,1,74,5,2015.2016
89547,1,2,2,2,2,2,2,2,1,1,0,1,1,5,5,1.29,1,25,4,2015.2016
89549,1,2,2,2,2,2,1,2,1,3,0.42,1,1,7,7,1.23,2,34,3,2015.2016
89550,1,2,2,2,2,2,2,1,2,12,5,3,1,15,15,5,2,52,5,2015.2016
89551,1,2,1,2,1,2,2,2,2,8,3,3,1,10,10,4.37,1,36,5,2015.2016
89552,1,2,2,2,2,2,2,2,2,6,1.24,1,2,7,7,1.48,1,42,1,2015.2016
89553,1,2,2,2,2,2,2,1,2,9,3.77,3,1,14,14,5,1,55,3,2015.2016
89554,1,2,2,2,2,2,2,1,2,8,2.23,3,2,15,15,4.12,1,34,5,2015.2016
89555,1,2,2,2,2,2,2,2,2,9,2.57,3,2,14,14,3.84,1,31,5,2015.2016
89556,1,2,2,2,2,2,1,2,2,4,0.9,1,1,5,5,1,1,28,3,2015.2016
89557,2,2,1,2,2,2,2,2,2,3,0.67,1,1,3,3,0.63,2,51,1,2015.2016
89558,2,2,2,1,2,2,2,2,2,2,0.18,1,1,3,3,0.27,1,62,4,2015.2016
89559,1,2,2,2,2,2,2,2,2,4,0.59,1,1,5,5,0.61,1,36,1,2015.2016
89560,2,2,1,2,2,2,2,2,2,3,0.9,1,2,3,3,0.9,1,80,1,2015.2016
89562,1,2,2,2,2,2,2,2,2,2,0.61,1,2,6,1,0.1,1,34,2,2015.2016
89563,2,2,1,2,2,2,2,2,2,6,1.5,2,2,6,6,1.5,1,68,3,2015.2016
89564,1,1,1,1,2,1,1,2,1,7,1.63,2,2,7,7,1.81,1,33,4,2015.2016
89565,1,2,1,2,2,2,2,1,2,8,3.01,3,2,8,8,3.14,1,58,3,2015.2016
89567,1,2,2,2,2,2,2,2,2,10,3.58,3,2,14,14,4.18,1,37,4,2015.2016
89569,1,2,2,2,2,2,1,2,2,4,0.32,1,2,4,4,0.33,1,31,4,2015.2016
89570,1,1,2,2,2,2,2,2,2,5,2.04,3,1,6,6,2.72,1,56,4,2015.2016
89571,1,2,2,2,2,2,1,2,2,2,0.3,1,2,3,3,0.38,1,26,4,2015.2016
89572,2,2,1,2,1,2,2,2,2,6,2.1,3,2,6,6,1.87,1,63,4,2015.2016
89574,1,2,2,2,2,2,2,2,2,6,2.17,3,1,8,8,2.82,2,63,4,2015.2016
89575,1,2,2,2,2,2,2,2,2,5,2.02,3,2,10,5,1.85,2,25,4,2015.2016
89577,1,2,2,2,2,2,2,1,2,12,5,3,1,15,15,5,2,38,5,2015.2016
89578,1,2,2,2,2,2,2,2,2,8,1.69,2,1,8,8,1.72,2,34,4,2015.2016
89579,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,2,39,5,2015.2016
89580,1,2,2,2,2,2,2,2,2,4,0.96,1,1,5,5,1.14,1,25,4,2015.2016
89581,1,2,2,2,2,2,2,1,2,11,5,3,2,14,14,5,1,67,5,2015.2016
89582,1,1,2,2,2,2,2,1,2,9,5,3,1,15,9,5,2,53,5,2015.2016
89583,1,2,2,2,2,2,2,1,1,6,2.55,3,1,7,7,2.97,1,38,3,2015.2016
89584,1,2,2,2,2,2,2,2,2,6,0.92,1,2,7,7,1.3,2,41,3,2015.2016
89585,2,2,1,2,2,2,2,2,2,3,1.07,1,2,3,3,1.07,1,74,3,2015.2016
89586,1,2,2,2,2,2,2,2,2,7,1.79,2,1,7,7,1.74,1,22,3,2015.2016
89587,2,2,1,2,2,2,2,2,2,2,0.72,1,2,3,3,0.88,1,76,3,2015.2016
89589,1,2,2,2,2,2,2,2,2,6,2.73,3,2,6,6,2.53,2,30,5,2015.2016
89590,1,2,2,2,2,2,2,2,2,3,0.75,1,2,3,3,0.69,2,35,2,2015.2016
89591,1,2,1,1,2,2,2,2,2,5,0.59,1,1,8,8,1.1,1,64,2,2015.2016
89592,1,2,1,1,2,1,2,2,2,5,0.84,1,2,5,5,0.85,1,30,2,2015.2016
89593,1,2,1,2,2,1,1,2,2,5,0.66,1,1,4,4,0.58,1,34,4,2015.2016
89594,1,1,2,2,2,2,2,1,2,1,0.3,1,1,14,3,0.84,1,22,4,2015.2016
89595,1,2,2,2,2,2,2,2,1,12,5,3,2,15,15,5,1,51,3,2015.2016
89599,2,2,1,1,2,2,2,2,2,3,1.18,1,1,3,3,1.1,2,62,1,2015.2016
89600,1,2,2,2,2,2,2,2,2,6,0.88,1,1,6,6,0.92,2,40,1,2015.2016
89601,1,2,2,2,2,2,2,2,2,4,0.81,1,2,6,6,1.49,1,25,3,2015.2016
89602,2,2,1,2,2,1,2,2,2,2,0.45,1,1,2,2,0.45,1,69,2,2015.2016
89603,1,2,2,2,2,2,2,2,2,9,2.11,3,2,9,9,2.11,2,29,2,2015.2016
89604,1,1,2,2,2,2,2,2,2,6,1.24,1,1,1,1,0.02,2,38,4,2015.2016
89605,2,2,2,2,2,2,2,2,2,1,0,1,2,1,1,0,1,19,3,2015.2016
89606,1,2,2,2,2,2,2,2,2,7,1.96,3,2,9,9,2.83,2,54,5,2015.2016
89607,1,1,2,2,2,2,2,2,2,7,1.52,2,2,8,8,1.76,1,55,2,2015.2016
89608,2,2,1,2,2,1,2,2,2,4,1.12,1,1,5,5,1.25,1,67,4,2015.2016
89609,2,2,1,2,1,1,2,2,2,2,0.76,1,2,2,2,0.76,2,74,1,2015.2016
89611,1,2,2,2,2,2,2,2,2,7,1.67,2,2,6,6,1.32,1,61,2,2015.2016
89612,1,1,2,2,2,2,2,1,1,12,5,3,1,15,15,5,1,32,4,2015.2016
89614,1,1,2,1,2,2,2,2,2,6,1.05,1,1,8,8,1.58,1,35,4,2015.2016
89615,1,2,2,2,2,2,2,2,2,9,2.03,3,1,10,10,2.29,1,38,4,2015.2016
89616,1,2,2,2,2,2,2,2,2,7,2.21,3,2,9,9,2.74,1,55,5,2015.2016
89617,1,1,2,2,2,2,2,2,2,9,2.11,3,2,7,7,1.41,1,36,4,2015.2016
89618,1,2,2,2,2,2,2,2,2,10,5,3,1,15,10,5,1,28,3,2015.2016
89619,1,2,2,2,2,2,2,2,2,12,5,3,1,15,15,5,1,31,5,2015.2016
89620,1,2,2,2,2,2,2,2,2,3,0.82,1,2,7,2,0.68,1,28,4,2015.2016
89621,1,2,2,2,2,1,1,2,2,10,2.53,3,2,15,15,4.22,1,27,4,2015.2016
89622,1,2,2,2,2,2,2,2,2,12,5,3,2,15,15,5,1,48,5,2015.2016
89626,1,1,2,2,2,2,2,2,2,9,1.47,2,1,9,9,1.47,1,59,2,2015.2016
89627,1,2,2,2,2,2,2,2,2,7,1.48,2,1,8,8,1.58,1,53,3,2015.2016
89628,1,2,2,2,1,2,2,1,1,6,2.75,3,2,7,7,2.97,1,61,5,2015.2016
89629,1,2,2,2,2,2,2,2,2,3,0.6,1,1,6,6,1.24,2,44,1,2015.2016
89631,1,2,2,1,1,2,2,2,2,5,0.64,1,1,7,7,1.07,1,43,4,2015.2016
89632,1,1,1,2,1,2,1,1,2,12,4.94,3,1,15,15,5,1,67,4,2015.2016
89633,2,1,1,1,1,2,2,2,2,7,1.79,2,1,6,6,1.59,1,76,3,2015.2016
89634,1,2,2,2,2,2,1,2,2,1,0.12,1,1,6,6,0.77,1,36,2,2015.2016
89635,1,2,1,2,1,2,2,2,2,4,1.53,2,2,5,5,1.78,1,65,3,2015.2016
89636,1,1,1,2,1,2,2,1,2,11,5,3,2,15,15,5,1,66,5,2015.2016
89637,2,2,2,2,2,2,1,2,2,4,0.53,1,2,1,1,0.11,2,40,1,2015.2016
89639,1,2,2,2,2,2,2,2,1,8,2.39,3,2,8,8,2.44,1,39,4,2015.2016
89640,1,2,2,2,2,2,2,2,2,3,1.12,1,2,3,3,1.02,2,48,3,2015.2016
89641,1,2,2,2,2,2,2,2,2,6,2.65,3,1,7,7,2.97,1,62,5,2015.2016
89642,1,2,2,2,2,2,2,1,2,12,5,3,2,15,15,5,2,38,4,2015.2016
89643,1,2,2,2,2,2,2,2,2,11,3.38,3,1,14,14,3.41,2,28,4,2015.2016
89644,1,2,2,2,2,2,2,2,2,4,1.53,2,1,14,5,2,2,39,3,2015.2016
89645,1,2,2,2,2,2,2,2,2,7,2.26,3,2,7,7,2.26,1,54,5,2015.2016
89646,1,2,1,2,2,2,2,2,2,4,0.68,1,2,3,3,0.35,2,29,4,2015.2016
89647,1,2,2,2,2,2,2,2,2,6,1.24,1,2,6,6,1.36,1,47,4,2015.2016
89648,1,2,2,2,1,2,2,1,2,3,0.81,1,1,15,15,5,2,55,5,2015.2016
89649,1,1,2,2,2,1,2,1,2,11,4.45,3,1,14,14,4.38,1,60,4,2015.2016
89651,1,2,2,2,2,2,2,2,2,4,1.21,1,2,5,5,1.32,1,26,4,2015.2016
89652,2,2,1,2,2,2,2,2,2,5,1.85,2,2,5,5,1.68,1,50,5,2015.2016
89654,1,2,2,2,2,2,2,2,2,7,1.63,2,2,7,7,1.77,1,40,4,2015.2016
89656,1,2,2,2,2,2,2,2,1,11,3.95,3,1,14,14,3.95,2,39,3,2015.2016
89657,1,2,2,1,2,2,2,1,2,12,5,3,1,15,15,5,1,59,5,2015.2016
89659,1,1,2,2,2,2,2,1,2,12,5,3,2,15,15,5,1,47,3,2015.2016
89660,1,2,1,2,1,2,2,1,1,7,1.84,2,1,7,7,1.84,1,67,5,2015.2016
89661,1,2,2,2,2,2,2,2,2,6,2.55,3,1,7,7,2.97,1,31,4,2015.2016
89662,1,2,2,2,2,2,2,2,2,5,2.04,3,1,6,6,2.21,1,57,2,2015.2016
89663,1,2,2,2,2,2,2,2,2,5,0.84,1,1,6,6,0.99,1,33,1,2015.2016
89664,1,1,2,2,2,2,2,1,2,12,3.09,3,2,15,15,3.38,1,54,5,2015.2016
89665,1,2,2,2,2,2,2,1,2,9,2.47,3,2,15,15,4.94,1,38,5,2015.2016
89666,2,2,2,2,2,1,2,2,2,2,0.76,1,2,2,2,0.68,2,80,1,2015.2016
89668,1,2,2,2,2,2,2,2,2,10,2.53,3,2,14,14,2.64,1,35,3,2015.2016
89670,1,2,2,2,1,2,2,1,2,11,2.87,3,1,14,14,2.87,1,57,5,2015.2016
89672,1,2,2,2,2,2,2,2,2,6,1.49,2,1,8,8,2.38,1,20,4,2015.2016
89674,1,1,2,2,2,2,1,2,2,9,2.47,3,1,14,14,3.79,1,31,4,2015.2016
89675,1,2,2,2,2,2,2,2,2,4,0.79,1,1,4,4,0.74,1,32,3,2015.2016
89676,1,2,2,2,2,2,2,2,2,8,2.63,3,2,15,15,4.98,2,64,2,2015.2016
89677,1,2,2,1,2,2,2,2,2,7,1.63,2,1,7,7,1.63,2,60,1,2015.2016
89679,2,2,1,2,1,2,2,2,2,6,1.58,2,1,6,6,1.66,1,78,5,2015.2016
89680,1,2,1,2,1,2,2,2,2,6,1.23,1,1,6,6,1.23,1,70,1,2015.2016
89682,1,1,2,2,2,2,2,2,2,3,0.59,1,1,4,4,0.66,1,52,4,2015.2016
89683,1,2,2,2,2,2,1,2,2,2,0.2,1,2,2,2,0.18,1,32,1,2015.2016
89684,1,2,2,2,2,2,2,2,2,7,1.83,2,2,8,8,2.06,2,46,3,2015.2016
89685,1,2,2,2,2,2,2,2,1,6,1.49,2,2,9,9,2.84,2,54,3,2015.2016
89686,1,2,2,2,2,2,2,2,2,4,0.96,1,2,6,6,1.64,2,52,4,2015.2016
89687,1,2,2,2,2,2,2,2,1,9,2.15,3,2,9,9,2.06,1,37,4,2015.2016
89689,1,2,2,2,2,2,2,2,2,3,0.9,1,2,5,4,1,2,24,1,2015.2016
89690,2,2,1,2,2,2,2,2,2,6,1.61,2,1,6,6,1.61,1,80,1,2015.2016
89691,1,2,2,2,2,2,2,2,2,10,2.67,3,2,5,5,0.91,2,42,5,2015.2016
89692,2,2,1,2,2,2,2,2,2,2,0.78,1,2,2,2,0.78,1,64,4,2015.2016
89693,1,1,2,2,2,2,2,1,2,12,5,3,1,15,15,5,1,43,5,2015.2016
89694,2,2,1,2,2,2,2,1,2,6,2.45,3,2,6,6,2.45,1,77,3,2015.2016
89695,1,2,2,2,2,2,2,2,2,5,1.19,1,2,3,3,0.55,2,42,3,2015.2016
89696,1,2,2,2,2,2,2,1,2,12,4.94,3,2,15,15,4.12,1,39,5,2015.2016
89697,1,2,2,2,2,2,2,2,2,5,1.19,1,2,5,5,1.19,1,33,4,2015.2016
89698,2,2,1,1,2,2,2,2,2,6,1.87,3,2,6,6,1.7,1,80,2,2015.2016
89700,1,2,2,2,2,2,2,1,2,8,2.39,3,1,14,14,4.23,1,67,4,2015.2016
89702,1,2,2,2,2,2,2,2,2,4,0.86,1,2,3,3,0.6,1,56,2,2015.2016
89703,1,2,1,2,2,1,2,2,2,8,1.51,2,2,7,7,1.23,2,73,2,2015.2016
89704,2,2,2,2,1,2,2,2,2,4,0.98,1,2,4,4,0.98,2,72,2,2015.2016
89705,1,1,2,2,2,2,2,2,1,8,1.51,2,2,8,8,1.51,1,28,4,2015.2016
89706,1,2,2,2,2,2,2,2,1,7,1.22,1,1,8,8,1.53,2,33,4,2015.2016
89707,1,1,1,2,2,1,1,2,1,7,1.9,3,1,8,8,2.23,1,27,3,2015.2016
89708,1,2,2,2,2,2,2,2,2,6,1.81,2,2,6,6,1.82,1,46,3,2015.2016
89709,1,2,2,2,2,2,2,1,2,10,4.49,3,1,8,8,2.81,1,26,5,2015.2016
89710,1,2,1,1,2,2,2,2,2,6,0.92,1,2,3,3,0.4,2,79,1,2015.2016
89711,1,2,2,2,2,2,2,2,2,12,4.16,3,2,15,15,4.54,1,36,5,2015.2016
89712,1,1,2,2,2,2,2,2,2,8,3.01,3,2,8,8,2.82,1,48,4,2015.2016
89713,2,2,1,2,1,2,2,1,2,11,5,3,2,15,15,5,1,77,5,2015.2016
89714,1,1,2,2,2,2,2,2,2,12,5,3,1,9,9,2.15,1,37,2,2015.2016
89715,1,2,2,2,2,2,2,2,1,8,2.13,3,2,8,8,1.86,1,41,4,2015.2016
89716,1,2,2,2,2,2,2,2,2,9,1.63,2,2,15,15,2.72,1,32,4,2015.2016
89717,1,2,2,2,1,2,2,1,2,12,5,3,2,15,15,5,1,37,5,2015.2016
89718,1,1,2,2,2,2,2,1,2,11,2,3,1,15,15,2.22,1,40,1,2015.2016
89719,1,2,2,2,2,2,2,2,1,7,1.35,2,1,7,7,1.14,2,34,1,2015.2016
89720,1,1,2,2,2,2,2,2,2,7,1.48,2,1,8,8,1.86,2,28,3,2015.2016
89722,1,2,2,2,2,2,2,2,2,12,5,3,2,15,15,4.12,1,48,4,2015.2016
89723,1,2,2,2,2,2,2,2,1,11,3.8,3,2,14,14,3.09,1,37,4,2015.2016
89724,1,2,2,2,2,2,2,1,2,12,4.22,3,1,15,15,4.22,1,35,5,2015.2016
89725,1,2,2,2,2,2,2,2,2,9,2.47,3,2,15,15,5,1,48,5,2015.2016
89726,1,2,2,2,2,2,2,1,2,11,5,3,2,15,15,5,1,57,4,2015.2016
89727,1,2,2,1,2,2,2,2,2,7,1.48,2,1,4,4,0.62,2,52,1,2015.2016
89728,1,2,2,2,2,2,2,2,2,7,1.79,2,1,7,7,1.84,2,43,3,2015.2016
89729,1,2,2,2,2,2,2,1,2,9,5,3,1,15,14,5,1,50,5,2015.2016
89730,1,2,2,2,2,2,2,2,1,3,0.49,1,2,2,2,0.33,1,32,4,2015.2016
89731,1,2,2,2,2,2,2,1,2,12,4.25,3,1,15,15,5,2,34,5,2015.2016
89733,1,1,2,2,2,2,2,1,2,12,5,3,1,15,15,5,1,24,5,2015.2016
89735,1,2,2,2,2,2,2,2,2,7,3.54,3,1,9,7,2.95,1,41,4,2015.2016
89736,1,2,2,2,2,2,2,2,1,5,0.71,1,1,5,5,0.7,1,42,4,2015.2016
89738,1,2,2,2,2,2,2,2,2,6,1.24,1,1,6,6,1.03,1,39,4,2015.2016
89741,1,1,2,2,2,2,2,2,2,12,5,3,1,15,15,4.98,2,61,4,2015.2016
89742,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,0,1,45,2,2015.2016
89743,1,2,2,2,2,2,2,1,1,12,5,3,2,15,15,5,1,41,5,2015.2016
89744,1,2,2,2,2,2,2,2,1,5,1.01,1,2,5,5,1.04,1,20,3,2015.2016
89746,1,2,2,2,2,1,2,2,2,7,1.1,1,1,7,7,1.1,1,32,4,2015.2016
89747,1,2,2,2,2,1,2,2,1,6,1.11,1,1,8,8,1.67,1,27,4,2015.2016
89748,1,2,2,2,2,2,2,2,2,7,1.79,2,1,8,8,2.48,1,55,1,2015.2016
89749,1,2,2,2,2,2,2,2,2,7,1.55,2,2,7,7,1.55,2,30,4,2015.2016
89750,1,1,2,2,2,2,2,2,2,8,1.23,1,2,7,7,0.9,2,33,4,2015.2016
89751,1,2,1,2,2,1,2,2,2,8,1.47,2,1,9,9,1.84,1,54,4,2015.2016
89752,1,2,2,2,2,2,2,2,2,9,2.99,3,2,9,9,2.74,1,26,3,2015.2016
89753,1,1,2,2,2,2,2,1,2,12,5,3,1,15,15,5,1,44,5,2015.2016
89754,1,2,2,2,2,2,2,2,1,3,0.4,1,2,3,3,0.43,1,31,2,2015.2016
89756,1,2,1,1,2,1,2,2,2,9,3.77,3,1,9,9,3.77,1,62,3,2015.2016
89757,1,2,2,2,2,2,2,1,2,9,2.11,3,1,9,9,2.11,1,31,4,2015.2016
89758,2,1,2,2,2,2,1,2,2,2,0.3,1,2,2,2,0.3,2,30,1,2015.2016
89759,1,2,2,2,2,2,1,1,2,12,3.13,3,2,15,15,3.07,1,49,3,2015.2016
89760,1,2,2,2,2,2,2,2,2,9,2.03,3,2,10,10,2.39,1,22,3,2015.2016
89761,1,1,1,2,1,1,2,2,2,5,2.02,3,2,1,1,0.2,1,79,5,2015.2016
