"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"7545",81101,1,1,2,2,2,2,2,1,2,6,1.41,2,NA,NA
"7546",81102,1,1,2,2,2,2,2,2,2,2,0.3,1,2,1
"7547",81103,2,2,1,2,1,2,2,1,2,7,2.67,3,NA,NA
"7548",81104,2,2,1,2,2,1,2,2,1,3,0.82,1,2,1
"7549",81105,1,2,2,2,1,2,2,2,1,4,1.07,1,2,1
"7550",81106,1,1,2,2,2,2,2,2,2,10,3.06,3,NA,NA
"7551",81107,1,2,2,2,2,2,2,2,2,7,2.55,3,NA,NA
"7552",81108,1,2,2,2,2,2,2,2,2,4,0.4,1,2,1
"7553",81109,1,1,1,1,2,2,2,2,2,5,0.75,1,2,1
"7554",81110,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7555",81111,2,2,1,2,2,2,2,1,2,8,4.22,3,NA,NA
"7556",81112,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7557",81113,1,2,1,2,1,2,2,2,2,7,1.84,2,1,NA
"7558",81114,1,2,2,2,2,1,2,2,1,4,0.91,1,2,1
"7559",81115,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7560",81116,1,1,2,2,2,2,2,2,2,3,0.52,1,2,3
"7561",81117,1,2,2,2,2,2,2,2,2,4,0.65,1,2,1
"7562",81118,1,2,2,2,2,2,2,2,2,10,2.82,3,NA,NA
"7563",81119,1,2,2,2,2,2,2,2,2,11,3.04,3,NA,NA
"7564",81120,1,2,2,2,2,2,2,2,2,5,1.05,1,2,1
"7565",81121,2,2,1,1,2,2,2,2,2,3,1.29,1,2,3
"7566",81122,2,2,2,2,2,2,2,2,2,3,0.6,1,2,1
"7567",81123,1,1,2,2,2,2,2,1,2,10,2.61,3,NA,NA
"7568",81124,2,2,2,1,2,1,2,2,2,2,0.36,1,2,1
"7569",81125,1,2,2,2,2,2,2,2,1,4,0.75,1,2,1
"7570",81126,1,2,2,2,2,2,2,2,1,9,2.15,3,NA,NA
"7571",81127,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7572",81128,1,2,2,2,2,2,2,1,1,1,0,1,2,1
"7573",81129,1,2,2,2,2,2,2,2,2,8,3.05,3,NA,NA
"7574",81130,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7575",81131,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"7576",81132,2,2,2,2,2,2,1,2,2,2,0.2,1,2,1
"7577",81133,1,2,1,2,2,1,2,2,2,7,1.29,1,2,1
"7578",81134,2,2,1,2,2,2,2,2,2,5,1.37,2,2,3
"7579",81135,1,1,2,2,2,2,2,2,1,5,0.68,1,2,1
"7580",81136,2,2,1,2,1,2,2,2,2,5,2.09,3,NA,NA
"7581",81137,1,2,2,2,2,2,2,2,2,3,0.38,1,2,1
"7582",81138,1,2,2,2,2,2,2,1,2,12,4.78,3,NA,NA
"7583",81139,1,2,2,2,2,2,2,2,2,10,3.38,3,NA,NA
"7584",81140,1,2,2,2,2,2,2,2,2,11,3.05,3,NA,NA
"7585",81141,2,1,1,2,2,2,2,2,2,5,1.21,1,2,2
"7586",81142,1,2,1,2,1,2,2,2,2,9,3.81,3,NA,NA
"7587",81143,1,2,1,2,2,1,2,2,2,2,0.55,1,2,1
"7588",81144,1,2,1,1,2,2,2,2,2,7,1.51,2,2,2
"7589",81145,1,2,2,2,2,2,2,1,1,9,2.55,3,NA,NA
"7590",81146,2,2,2,2,2,2,1,2,2,2,0.15,1,2,1
"7591",81147,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7592",81148,2,2,1,2,1,2,2,1,2,7,2.67,3,NA,NA
"7593",81149,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7594",81150,1,1,1,2,2,1,2,2,2,5,0.67,1,2,1
"7595",81151,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7596",81152,1,2,2,2,2,2,2,2,2,5,0.92,1,9,NA
"7597",81153,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
"7598",81154,1,1,2,2,2,2,2,2,2,11,3.52,3,NA,NA
"7599",81155,1,2,2,2,2,2,2,2,2,6,1.07,1,NA,NA
"7600",81156,1,2,1,1,2,2,2,2,2,4,0.69,1,2,1
"7601",81157,1,2,1,2,1,2,1,2,1,3,0.46,1,2,1
"7602",81158,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7603",81159,1,2,2,2,2,2,2,2,1,3,1.23,1,NA,NA
"7604",81160,1,2,2,1,2,2,2,2,2,3,0.48,1,2,1
"7605",81161,1,2,2,2,2,2,1,2,2,3,0.75,1,2,1
"7606",81162,1,2,1,2,1,2,2,1,2,12,3.42,3,NA,NA
"7607",81163,1,2,1,2,2,2,2,1,2,9,3.81,3,1,NA
"7608",81164,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"7609",81165,1,2,2,2,2,2,2,2,2,12,4,3,NA,NA
"7610",81166,2,2,1,2,2,2,2,2,2,2,0.57,1,2,1
"7611",81167,1,1,2,2,2,2,2,2,2,9,2.15,3,NA,NA
"7612",81168,1,2,2,2,2,2,2,2,2,5,1.8,2,NA,NA
"7613",81169,1,1,1,2,2,2,2,2,2,6,1.03,1,2,1
"7614",81170,1,2,2,2,2,2,2,1,2,5,1.11,1,NA,NA
"7615",81171,1,2,2,2,2,2,2,2,2,8,2.46,3,NA,NA
"7616",81172,1,2,2,2,2,2,2,2,2,10,3.32,3,NA,NA
"7617",81173,1,2,2,2,2,2,1,1,2,6,2.92,3,NA,NA
"7618",81174,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
"7619",81175,2,2,1,2,1,2,2,1,2,9,3.81,3,NA,NA
"7620",81176,1,2,2,2,2,2,2,2,2,6,0.86,1,2,1
"7621",81177,1,2,1,2,2,2,2,2,2,11,3.57,3,NA,NA
"7622",81178,1,1,2,1,1,2,2,2,2,12,2.99,3,NA,NA
"7623",81179,2,2,1,2,1,2,2,2,2,5,2.01,3,NA,NA
"7624",81180,1,2,2,2,2,2,2,2,1,4,0.51,1,2,1
"7625",81181,1,2,2,2,2,2,2,1,2,11,3.82,3,NA,NA
"7626",81182,1,2,2,2,2,2,2,2,2,3,0.3,1,2,1
"7627",81183,1,1,2,2,2,2,2,2,2,7,1.84,2,2,1
"7628",81184,1,2,2,2,2,2,2,2,2,12,3.26,3,NA,NA
"7629",81185,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7630",81186,1,2,1,2,1,2,2,1,2,4,0.99,1,1,NA
"7631",81187,1,2,2,2,2,2,2,1,2,1,0,1,2,1
"7632",81188,2,2,2,2,2,2,2,2,1,6,0.81,1,2,1
"7633",81189,2,1,2,2,2,2,2,2,2,11,2.79,3,1,NA
"7634",81190,1,2,2,2,2,2,2,2,2,10,3.06,3,NA,NA
"7635",81191,1,2,2,2,2,2,2,2,2,9,2.15,3,NA,NA
"7636",81192,2,1,2,1,2,2,2,2,2,8,2.46,3,NA,NA
"7637",81193,1,2,2,2,2,2,2,2,2,4,0.65,1,2,1
"7638",81194,1,2,2,2,2,2,2,2,2,6,0.84,1,2,1
"7639",81195,1,2,2,2,2,2,2,2,2,6,0.56,1,2,1
"7640",81196,2,2,1,2,2,2,2,2,1,7,1.14,1,2,1
"7641",81197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7642",81198,1,2,2,2,2,2,2,2,1,9,1.68,2,9,NA
"7643",81199,1,2,2,2,2,2,2,2,2,7,2.12,3,NA,NA
"7644",81200,2,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7645",81201,1,1,2,2,2,2,2,1,2,6,1.07,1,2,2
"7646",81202,1,1,2,2,2,2,2,2,2,5,1.23,1,2,2
"7647",81203,1,1,2,2,2,2,2,1,2,99,NA,3,NA,NA
"7648",81204,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
"7649",81205,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA
"7650",81206,1,2,2,2,2,2,2,2,1,6,1.91,3,2,1
"7651",81207,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7652",81208,1,2,2,2,2,2,2,2,2,2,0.17,1,2,1
"7653",81209,1,2,2,1,2,2,2,2,2,11,2.66,3,NA,NA
"7654",81210,1,2,1,2,2,2,2,2,2,11,5,3,NA,NA
"7655",81211,1,2,2,2,2,2,2,2,2,11,4.03,3,NA,NA
"7656",81212,1,2,2,2,2,2,2,2,2,3,0.61,1,2,1
"7657",81213,1,2,2,2,2,2,2,2,1,7,2.58,3,NA,NA
"7658",81214,1,1,2,2,2,2,2,2,2,6,1.52,2,2,1
"7659",81215,1,2,2,2,2,2,2,2,2,77,NA,7,7,NA
"7660",81216,1,1,2,2,2,2,2,1,1,7,2.55,3,NA,NA
"7661",81217,1,2,2,1,2,2,2,2,2,7,1.83,2,2,1
"7662",81218,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7663",81219,1,2,2,2,2,2,2,2,2,6,2.16,3,NA,NA
"7664",81220,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7665",81221,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"7666",81222,1,2,2,1,2,2,2,2,1,5,0.75,1,1,NA
"7667",81223,1,2,2,2,1,1,2,2,2,4,0.97,1,2,1
"7668",81224,1,2,2,2,2,2,2,1,2,12,3.75,3,NA,NA
"7669",81225,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7670",81226,1,2,1,1,2,2,2,2,2,3,0.67,1,2,1
"7671",81227,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
"7672",81228,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7673",81229,2,2,1,2,2,2,2,2,2,1,0.29,1,2,1
"7674",81230,1,2,2,2,2,2,2,2,2,6,2.61,3,NA,NA
"7675",81231,1,2,2,2,2,2,2,2,1,3,0.61,1,2,1
"7676",81232,1,1,1,2,1,2,2,2,2,4,0.97,1,2,1
"7677",81233,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7678",81234,2,2,1,2,2,2,2,2,2,99,NA,9,2,1
"7679",81235,1,2,2,2,2,2,2,2,2,12,4.13,3,NA,NA
"7680",81236,2,2,2,2,2,2,2,2,2,99,NA,1,2,1
"7681",81237,1,2,2,2,2,2,2,2,1,7,1.17,1,1,NA
"7682",81238,1,2,1,1,2,2,1,2,2,7,1.6,2,2,1
"7683",81239,1,2,1,2,2,2,2,2,2,5,0.92,1,2,1
"7684",81240,1,1,2,2,2,2,2,2,1,3,0.45,1,2,1
"7685",81241,1,2,1,2,1,2,2,2,2,8,2.77,3,NA,NA
"7686",81242,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1
"7687",81243,2,2,1,2,2,2,1,2,2,3,0.77,1,2,2
"7688",81244,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7689",81245,1,2,2,2,2,2,2,2,2,5,1.39,2,2,1
"7690",81246,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
"7691",81247,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"7692",81248,2,2,1,2,2,2,2,2,2,3,1.12,1,2,1
"7693",81249,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7694",81250,1,2,2,2,2,2,2,1,2,6,1.22,1,2,1
"7695",81251,2,2,1,2,1,2,2,2,2,5,1.72,2,2,4
"7696",81252,1,2,2,2,1,2,2,2,2,7,1.01,1,2,1
"7697",81253,1,2,2,2,2,2,2,2,2,7,1.14,1,2,3
"7698",81254,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7699",81255,1,2,2,2,2,2,2,1,2,3,0.49,1,1,NA
"7700",81256,2,2,1,2,2,2,1,2,2,3,0.75,1,2,1
"7701",81257,1,2,2,2,2,2,2,2,1,6,1.09,1,2,1
"7702",81258,2,2,2,1,2,1,2,2,2,1,0.08,1,2,1
"7703",81259,2,2,1,2,1,2,2,2,2,8,4.18,3,NA,NA
"7704",81260,1,2,2,2,2,2,2,2,2,11,4.08,3,NA,NA
"7705",81261,1,1,2,2,2,2,2,2,2,11,3.57,3,NA,NA
"7706",81262,2,2,1,2,2,2,2,1,2,11,5,3,NA,NA
"7707",81263,2,2,2,2,2,1,2,2,2,4,0.53,1,2,1
"7708",81264,1,2,2,2,2,2,2,1,1,11,4.85,3,NA,NA
"7709",81265,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
"7710",81266,1,2,2,2,2,2,2,2,2,9,2.06,3,NA,NA
"7711",81267,2,2,1,2,1,2,2,1,2,6,2.61,3,NA,NA
"7712",81268,1,2,1,1,2,2,2,2,2,3,0.74,1,2,1
"7713",81269,2,2,1,2,2,2,2,2,2,5,1.45,2,2,4
"7714",81270,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7715",81271,1,2,2,2,2,2,2,2,2,77,NA,3,7,NA
"7716",81272,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA
"7717",81273,1,2,2,2,2,2,2,2,2,8,2.73,3,NA,NA
"7718",81274,1,2,2,2,2,2,2,2,2,5,0.87,1,2,1
"7719",81275,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"7720",81276,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7721",81277,1,2,2,2,2,2,2,2,2,99,NA,9,2,3
"7722",81278,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7723",81279,1,2,1,2,2,1,2,2,2,6,0.74,1,2,1
"7724",81280,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"7725",81281,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7726",81282,1,2,1,2,2,2,2,1,2,8,2.61,3,NA,NA
"7727",81283,1,2,1,1,1,2,2,2,1,7,2.71,3,NA,NA
"7728",81284,1,2,1,2,2,2,2,2,2,3,0.85,1,2,1
"7729",81285,2,2,1,1,1,2,2,1,2,NA,NA,NA,NA,NA
"7730",81286,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7731",81287,1,2,2,2,2,2,2,2,2,8,3.09,3,NA,NA
"7732",81288,2,1,1,2,1,2,2,2,2,4,1.31,2,2,1
"7733",81289,1,2,2,2,2,2,2,2,1,5,1.53,2,1,NA
"7734",81290,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"7735",81291,1,2,2,2,2,2,2,2,2,7,1.14,1,2,1
"7736",81292,1,1,2,2,2,2,2,2,2,9,3.07,3,NA,NA
"7737",81293,1,2,2,2,2,2,2,2,2,11,3.92,3,NA,NA
"7738",81294,1,2,2,2,2,2,2,2,2,12,4.3,3,NA,NA
"7739",81295,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7740",81296,1,1,2,2,2,2,2,2,2,5,1.55,2,2,1
"7741",81297,2,2,1,2,2,2,2,1,2,9,3.56,3,NA,NA
"7742",81298,1,2,2,2,2,2,2,2,2,77,NA,7,7,NA
"7743",81299,1,2,2,2,1,2,2,2,1,3,0.41,1,2,1
"7744",81300,1,2,2,2,2,2,2,1,2,11,2.16,3,NA,NA
"7745",81301,1,2,1,2,2,2,2,1,2,12,5,3,NA,NA
"7746",81302,2,2,1,2,2,2,2,2,2,4,1.36,2,2,1
"7747",81303,1,2,2,2,2,2,2,1,2,99,NA,3,9,NA
"7748",81304,1,2,2,2,2,2,1,2,2,4,0.53,1,2,1
"7749",81305,2,2,2,2,2,2,2,2,1,3,0.4,1,2,1
"7750",81306,1,2,1,2,2,2,2,2,2,7,2.48,3,NA,NA
"7751",81307,1,2,2,2,2,2,2,2,2,4,0.47,1,2,1
"7752",81308,1,2,2,2,2,2,2,2,2,7,1.14,1,2,1
"7753",81309,1,2,2,2,2,2,2,2,2,7,1.66,2,2,1
"7754",81310,1,1,2,2,2,2,2,2,2,9,2.55,3,2,1
"7755",81311,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7756",81312,1,2,1,2,2,1,1,2,2,6,1.07,1,2,2
"7757",81313,1,2,2,2,2,2,2,2,2,9,2.55,3,NA,NA
"7758",81314,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"7759",81315,1,2,2,2,2,2,1,2,1,8,2.14,3,NA,NA
"7760",81316,1,2,2,2,2,2,2,2,2,7,1.44,2,2,1
"7761",81317,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7762",81318,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7763",81319,1,2,2,2,2,2,2,2,2,6,1.06,1,2,1
"7764",81320,1,1,2,2,2,2,2,2,2,5,0.73,1,2,2
"7765",81321,1,2,1,2,2,2,2,1,2,8,2.29,3,NA,NA
"7766",81322,1,1,2,2,2,2,2,2,2,3,0.84,1,NA,NA
"7767",81323,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"7768",81324,1,2,2,2,2,2,2,2,1,8,1.72,2,2,4
"7769",81325,1,2,2,2,2,2,2,2,2,11,4.08,3,NA,NA
"7770",81326,2,1,2,2,2,2,2,2,2,8,1.74,2,2,1
"7771",81327,1,1,2,2,2,2,2,1,1,9,3.07,3,NA,NA
"7772",81328,1,2,2,2,2,2,2,2,2,12,4.28,3,NA,NA
"7773",81329,1,2,1,2,1,2,2,2,2,8,2.77,3,NA,NA
"7774",81330,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1
"7775",81331,2,2,2,2,2,2,2,2,2,5,1.75,2,1,NA
"7776",81332,1,2,2,2,2,2,2,2,2,3,1.03,1,2,1
"7777",81333,1,2,2,2,2,2,2,2,2,2,0.28,1,2,1
"7778",81334,2,2,2,2,2,2,2,2,1,1,0.1,1,2,2
"7779",81335,1,2,2,2,2,2,2,2,1,3,0.3,1,2,1
"7780",81336,2,2,2,2,2,1,2,2,2,4,0.49,1,2,1
"7781",81337,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"7782",81338,1,2,2,2,2,2,2,2,2,7,2.29,3,2,4
"7783",81339,2,2,2,2,2,1,2,2,2,2,0.72,1,2,1
"7784",81340,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"7785",81341,1,2,2,2,2,2,2,2,2,12,3.87,3,NA,NA
"7786",81342,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7787",81343,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7788",81344,1,2,2,2,2,2,2,2,2,7,1.5,2,NA,NA
"7789",81345,1,2,2,2,2,2,2,1,2,8,2.94,3,NA,NA
"7790",81346,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
"7791",81347,1,2,2,2,2,2,2,2,2,12,3.8,3,NA,NA
"7792",81348,1,2,1,2,2,2,2,2,2,7,1.03,1,2,4
"7793",81349,1,1,2,2,2,2,2,2,2,3,0.74,1,2,1
"7794",81350,1,1,2,2,2,2,2,2,2,9,2.95,3,2,1
"7795",81351,2,2,2,2,2,2,1,2,2,2,0.15,1,2,1
"7796",81352,2,2,2,2,2,1,2,2,2,3,0.82,1,2,1
"7797",81353,1,2,1,2,2,2,2,2,2,12,5,3,NA,NA
"7798",81354,1,2,2,2,2,2,2,2,2,9,2.06,3,NA,NA
"7799",81355,1,2,2,1,2,2,2,2,1,10,2.61,3,NA,NA
"7800",81356,1,2,2,2,2,2,2,2,1,7,1.51,2,2,1
"7801",81357,1,2,1,2,2,2,2,2,2,3,1.04,1,2,1
"7802",81358,2,2,1,2,1,2,2,2,2,3,0.87,1,2,1
"7803",81359,2,2,1,2,1,2,2,2,2,3,0.88,1,2,1
"7804",81360,1,2,2,2,2,2,2,2,2,10,2.09,3,NA,NA
"7805",81361,1,1,2,2,2,2,2,2,2,6,1.18,1,2,1
"7806",81362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7807",81363,1,2,2,2,2,2,2,2,2,11,1.69,2,2,3
"7808",81364,1,2,2,2,2,2,2,1,2,12,4.59,3,NA,NA
"7809",81365,1,2,2,2,2,2,2,1,1,9,2.55,3,NA,NA
"7810",81366,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"7811",81367,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7812",81368,1,2,1,2,1,2,2,2,1,8,3.05,3,NA,NA
"7813",81369,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7814",81370,2,1,2,2,2,2,2,2,1,2,0.25,1,2,1
"7815",81371,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"7816",81372,1,2,2,2,2,2,2,2,2,9,2.5,3,NA,NA
"7817",81373,1,2,2,2,2,2,2,2,1,10,3.64,3,1,NA
"7818",81374,1,2,2,2,2,2,2,1,2,10,4.58,3,NA,NA
"7819",81375,1,2,2,2,2,2,2,2,2,7,1.61,2,NA,NA
"7820",81376,1,2,2,2,2,2,2,1,2,11,3.82,3,NA,NA
"7821",81377,2,2,1,2,1,2,2,1,2,8,3.48,3,NA,NA
"7822",81378,1,2,1,2,2,2,2,2,2,5,1.01,1,2,1
"7823",81379,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7824",81380,2,2,1,2,1,2,2,2,2,4,1.34,2,2,1
"7825",81381,2,2,2,2,2,1,2,2,2,3,0.91,1,2,1
"7826",81382,2,2,1,1,1,2,2,2,1,10,4.64,3,NA,NA
"7827",81383,1,2,2,2,2,2,2,2,2,4,0.66,1,2,1
"7828",81384,1,2,2,2,2,2,2,2,2,11,4.03,3,NA,NA
"7829",81385,1,1,1,1,2,2,1,1,1,12,5,3,NA,NA
"7830",81386,2,2,2,2,2,2,2,2,1,1,0,1,2,2
"7831",81387,1,2,2,2,2,2,2,2,2,1,0,1,1,NA
"7832",81388,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
"7833",81389,1,2,2,2,2,2,2,2,2,8,1.96,3,NA,NA
"7834",81390,1,2,2,2,2,1,2,2,1,6,1.23,1,2,1
"7835",81391,2,2,1,1,2,2,2,2,2,3,0.89,1,2,1
"7836",81392,1,2,2,2,2,2,2,2,2,7,1.22,1,NA,NA
"7837",81393,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7838",81394,1,2,2,2,2,2,2,2,2,9,2.09,3,2,1
"7839",81395,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"7840",81396,1,2,2,2,2,2,2,2,2,3,0.77,1,2,1
"7841",81397,1,1,2,2,2,2,2,2,2,5,0.91,1,2,1
"7842",81398,1,2,2,2,2,2,2,1,2,9,2.18,3,NA,NA
"7843",81399,1,2,1,2,1,2,2,1,1,12,5,3,NA,NA
"7844",81400,1,2,2,1,2,2,2,2,2,4,0.91,1,2,1
"7845",81401,1,2,1,2,2,2,2,2,1,5,0.75,1,2,1
"7846",81402,1,1,2,1,2,1,2,2,2,4,0.5,1,2,1
"7847",81403,1,2,2,2,2,2,1,2,2,6,0.84,1,2,1
"7848",81404,1,2,2,2,2,2,2,2,2,99,NA,2,2,3
"7849",81405,2,2,2,2,2,2,2,2,2,11,3.97,3,NA,NA
"7850",81406,1,2,2,2,2,2,2,2,2,3,0.38,1,2,1
"7851",81407,1,2,2,2,2,2,2,2,2,4,0.6,1,2,1
"7852",81408,1,2,2,2,2,1,2,2,1,5,0.51,1,2,1
"7853",81409,1,2,1,2,1,2,1,1,1,99,NA,3,NA,NA
"7854",81410,1,2,2,2,2,2,2,2,2,8,2.04,3,NA,NA
"7855",81411,1,2,2,2,2,2,2,2,2,11,4.08,3,NA,NA
"7856",81412,2,1,1,2,2,2,2,1,2,5,1.85,2,2,3
"7857",81413,1,2,2,1,2,2,2,1,2,10,5,3,NA,NA
"7858",81414,9,2,2,2,2,2,2,2,2,8,1.33,2,1,NA
"7859",81415,2,2,1,2,1,2,2,2,2,11,5,3,NA,NA
"7860",81416,2,2,1,2,2,1,2,2,2,3,0.84,1,2,1
"7861",81417,2,2,2,2,2,2,1,2,2,4,0.91,1,2,1
"7862",81418,2,2,2,1,2,1,2,2,2,5,1.23,1,2,1
"7863",81419,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
"7864",81420,1,2,2,2,2,2,2,1,2,11,3.44,3,NA,NA
"7865",81421,1,2,1,2,2,2,2,2,2,8,1.74,2,2,1
"7866",81422,1,2,2,2,2,2,2,2,2,7,1.33,2,2,1
"7867",81423,1,2,2,2,2,2,2,1,2,7,1.31,2,2,3
"7868",81424,1,2,2,2,2,2,2,2,2,7,1.82,2,NA,NA
"7869",81425,1,2,2,2,2,2,2,2,1,3,0.52,1,2,1
"7870",81426,1,2,2,2,2,2,1,2,2,4,0.72,1,2,1
"7871",81427,1,2,2,1,2,2,2,2,2,4,0.51,1,2,1
"7872",81428,1,2,2,2,2,2,2,2,2,6,1.58,2,2,1
"7873",81429,1,2,2,2,1,2,2,1,2,5,1.55,2,NA,NA
"7874",81430,1,2,1,2,2,2,2,2,2,5,1.53,2,NA,NA
"7875",81431,1,2,2,2,2,2,2,1,2,77,NA,3,NA,NA
"7876",81432,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
"7877",81433,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
"7878",81434,2,2,1,2,2,2,2,2,2,9,3.87,3,NA,NA
"7879",81435,1,2,2,1,2,1,1,2,2,4,0.79,1,1,NA
"7880",81436,2,2,1,2,1,2,2,2,2,2,0.76,1,2,2
"7881",81437,1,2,2,2,2,2,2,2,2,6,1.06,1,2,1
"7882",81438,1,2,1,2,2,2,2,2,1,9,2.65,3,NA,NA
"7883",81439,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"7884",81440,1,2,1,2,1,1,2,2,2,8,1.21,1,2,1
"7885",81441,1,2,1,2,2,2,2,2,2,5,1.78,2,2,1
"7886",81442,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7887",81443,1,2,2,2,2,2,2,2,2,10,3.06,3,NA,NA
"7888",81444,1,2,2,2,2,2,2,2,2,99,NA,1,NA,NA
"7889",81445,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7890",81446,1,1,2,2,2,2,2,2,2,6,1.16,1,2,1
"7891",81447,2,2,1,2,2,2,2,2,2,2,0.66,1,2,1
"7892",81448,2,2,2,1,2,1,1,2,2,2,0.36,1,2,1
"7893",81449,1,2,2,2,2,2,2,2,2,9,2.18,3,NA,NA
"7894",81450,1,2,2,2,2,2,2,2,2,99,NA,3,NA,NA
"7895",81451,1,2,1,2,2,2,2,2,2,7,1.9,3,NA,NA
"7896",81452,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7897",81453,1,2,2,2,1,2,2,2,2,8,2.43,3,NA,NA
"7898",81454,1,1,2,2,2,2,2,2,1,5,1.21,1,2,2
"7899",81455,1,2,2,2,2,2,2,1,1,12,5,3,NA,NA
"7900",81456,2,2,1,2,2,2,2,1,2,7,2.29,3,NA,NA
"7901",81457,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7902",81458,1,2,2,2,2,2,2,2,1,6,1.03,1,2,3
"7903",81459,1,2,2,2,2,2,2,2,1,3,0.61,1,2,2
"7904",81460,1,2,2,2,2,2,2,2,2,10,3.06,3,NA,NA
"7905",81461,1,2,1,2,2,1,1,2,2,6,1.07,1,2,2
"7906",81462,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"7907",81463,2,2,2,1,2,2,1,2,2,5,0.72,1,2,1
"7908",81464,2,1,1,1,1,2,2,1,1,99,NA,3,NA,NA
"7909",81465,2,2,1,2,2,2,2,2,2,3,0.77,1,2,1
"7910",81466,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
"7911",81467,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"7912",81468,2,2,1,2,2,2,2,1,2,11,5,3,NA,NA
